id,lat_lng,latlng,geocode_data,city,country
2448,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
2449,"{u'lat': 42.3329495, u'lng': -83.0423977}","42.3329495,-83.0423977",,,
2450,"{u'lat': 49.2827291, u'lng': -123.1207375}","49.2827291,-123.1207375",,,
2451,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2452,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
2453,"{u'lat': 39.7240493, u'lng': -105.0017028}","39.7240493,-105.0017028",,,
2454,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2455,"{u'lat': 41.0082376, u'lng': 28.9783589}","41.0082376,28.9783589",,,
2456,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2457,"{u'lat': 39.912288, u'lng': 116.365867}","39.912288,116.365867",,,
2458,"{u'lat': 40.4362685, u'lng': -79.8704994}","40.4362685,-79.8704994",,,
2459,"{u'lat': 33.6633573, u'lng': -116.3100095}","33.6633573,-116.3100095",,,
2460,"{u'lat': 47.6101497, u'lng': -122.2015159}","47.6101497,-122.2015159",,,
2461,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
2462,"{u'lat': 40.8932469, u'lng': -74.0116536}","40.8932469,-74.0116536",,,
2463,"{u'lat': 30.267153, u'lng': -97.7430608}","30.267153,-97.7430608",,,
2464,"{u'lat': 39.7379406, u'lng': -84.18635069999999}","39.7379406,-84.1863507",,,
2465,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
2466,"{u'lat': 56.302139, u'lng': 9.302776999999999}","56.302139,9.302777",,,
2467,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
2468,"{u'lat': 1.373333, u'lng': 32.290275}","1.373333,32.290275",,,
2469,"{u'lat': 31.4594914, u'lng': -100.4378057}","31.4594914,-100.4378057",,,
2470,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
2471,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
2472,"{u'lat': 43.7291825, u'lng': -79.4030832}","43.7291825,-79.4030832",,,
2473,"{u'lat': 38.6270025, u'lng': -90.19940419999999}","38.6270025,-90.1994042",,,
2474,"{u'lat': 34.2073196, u'lng': -84.14019259999999}","34.2073196,-84.1401926",,,
2475,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
2476,"{u'lat': 35.8991678, u'lng': -78.86364019999999}","35.8991678,-78.8636402",,,
2477,"{u'lat': 7.369721999999999, u'lng': 12.354722}","7.369722,12.354722",,,
2478,"{u'lat': 39.5704059, u'lng': 2.6331614}","39.5704059,2.6331614",,,
2479,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
2480,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2481,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
2482,"{u'lat': 48.379433, u'lng': 31.1655799}","48.379433,31.1655799",,,
2483,"{u'lat': 37.5419551, u'lng': -77.4444181}","37.5419551,-77.4444181",,,
2484,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
2485,"{u'lat': 51.09608160000001, u'lng': 3.7282173}","51.0960816,3.7282173",,,
2486,"{u'lat': 38.96851119999999, u'lng': -76.8620327}","38.9685112,-76.8620327",,,
2487,"{u'lat': 44.948999, u'lng': -93.0914962}","44.948999,-93.0914962",,,
2488,"{u'lat': 52.512255, u'lng': -2.081112}","52.512255,-2.081112",,,
2489,"{u'lat': 44.977753, u'lng': -93.2650108}","44.977753,-93.2650108",,,
2490,"{u'lat': 41.3850477, u'lng': 2.1733131}","41.3850477,2.1733131",,,
2491,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2492,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2493,"{u'lat': 26.2124013, u'lng': 127.6809317}","26.2124013,127.6809317",,,
2494,"{u'lat': 38.9086635, u'lng': -77.0433177}","38.9086635,-77.0433177",,,
2495,"{u'lat': 40.5186809, u'lng': -78.3947359}","40.5186809,-78.3947359",,,
2496,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2497,"{u'lat': 33.5604168, u'lng': -81.7195533}","33.5604168,-81.7195533",,,
2498,"{u'lat': 51.09608160000001, u'lng': 3.7282173}","51.0960816,3.7282173",,,
2499,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
2500,"{u'lat': -35.2809368, u'lng': 149.1300092}","-35.2809368,149.1300092",,,
2501,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
2502,"{u'lat': 60.16985569999999, u'lng': 24.9383791}","60.1698557,24.9383791",,,
2503,"{u'lat': 51.454513, u'lng': -2.58791}","51.454513,-2.58791",,,
2504,"{u'lat': 30.267153, u'lng': -97.7430608}","30.267153,-97.7430608",,,
2505,"{u'lat': 36.1641683, u'lng': -86.7814932}","36.1641683,-86.7814932",,,
2506,"{u'lat': 43.66147100000001, u'lng': -70.2553259}","43.661471,-70.2553259",,,
2507,"{u'lat': 32.060255, u'lng': 118.796877}","32.060255,118.796877",,,
2508,"{u'lat': 36.6435606, u'lng': 10.2151578}","36.6435606,10.2151578",,,
2509,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
2510,"{u'lat': 33.7489954, u'lng': -84.3879824}","33.7489954,-84.3879824",,,
2511,"{u'lat': 56.302139, u'lng': 9.302776999999999}","56.302139,9.302777",,,
2512,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2513,"{u'lat': 13.040803, u'lng': 80.15681300000001}","13.040803,80.156813",,,
2514,"{u'lat': -27.4697707, u'lng': 153.0251235}","-27.4697707,153.0251235",,,
2515,"{u'lat': 39.9567548, u'lng': -86.01335}","39.9567548,-86.01335",,,
2516,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
2517,"{u'lat': 35.8991678, u'lng': -78.86364019999999}","35.8991678,-78.8636402",,,
2518,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2519,"{u'lat': -33.8688197, u'lng': 151.2092955}","-33.8688197,151.2092955",,,
2520,"{u'lat': 41.115791, u'lng': -112.4768287}","41.115791,-112.4768287",,,
2521,"{u'lat': 45.409379, u'lng': -75.637051}","45.409379,-75.637051",,,
2522,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2523,"{u'lat': 44.016521, u'lng': 21.005859}","44.016521,21.005859",,,
2524,"{u'lat': 25.354826, u'lng': 51.183884}","25.354826,51.183884",,,
2525,"{u'lat': 51.881893, u'lng': 4.454885}","51.881893,4.454885",,,
2526,"{u'lat': 60.29686580000001, u'lng': 5.3311507}","60.2968658,5.3311507",,,
2527,"{u'lat': 48.379433, u'lng': 31.1655799}","48.379433,31.1655799",,,
2528,"{u'lat': 42.2808256, u'lng': -83.7430378}","42.2808256,-83.7430378",,,
2529,"{u'lat': 38.9086635, u'lng': -77.0433177}","38.9086635,-77.0433177",,,
2530,"{u'lat': 28.5346645, u'lng': 77.2686324}","28.5346645,77.2686324",,,
2531,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
2532,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2533,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2534,"{u'lat': 47.63438439999999, u'lng': 19.1397121}","47.6343844,19.1397121",,,
2535,"{u'lat': -9.189967, u'lng': -75.015152}","-9.189967,-75.015152",,,
2536,"{u'lat': 40.4362685, u'lng': -79.8704994}","40.4362685,-79.8704994",,,
2537,"{u'lat': 32.792, u'lng': -115.5630514}","32.792,-115.5630514",,,
2538,"{u'lat': 37.2707022, u'lng': -76.7074571}","37.2707022,-76.7074571",,,
2539,"{u'lat': -23.5505199, u'lng': -46.63330939999999}","-23.5505199,-46.6333094",,,
2540,"{u'lat': 51.1078852, u'lng': 17.0385376}","51.1078852,17.0385376",,,
2541,"{u'lat': 61.52401, u'lng': 105.318756}","61.52401,105.318756",,,
2542,"{u'lat': 37.48521520000001, u'lng': -122.2363548}","37.4852152,-122.2363548",,,
2543,"{u'lat': 37.8715926, u'lng': -122.272747}","37.8715926,-122.272747",,,
2544,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2545,"{u'lat': 38.8338816, u'lng': -104.8213634}","38.8338816,-104.8213634",,,
2546,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2547,"{u'lat': 50.937531, u'lng': 6.9602786}","50.937531,6.9602786",,,
2548,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2549,"{u'lat': 60.1698626, u'lng': 24.9383788}","60.1698626,24.9383788",,,
2550,"{u'lat': 35.5972699, u'lng': -82.56051099999999}","35.5972699,-82.560511",,,
2551,"{u'lat': 33.2148412, u'lng': -97.13306829999999}","33.2148412,-97.1330683",,,
2552,"{u'lat': 38.8816208, u'lng': -77.09098089999999}","38.8816208,-77.0909809",,,
2553,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
2554,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2555,"{u'lat': -27.4697707, u'lng': 153.0251235}","-27.4697707,153.0251235",,,
2556,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2557,"{u'lat': 48.8665811, u'lng': 2.3578375}","48.8665811,2.3578375",,,
2558,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2559,"{u'lat': 52.205337, u'lng': 0.121817}","52.205337,0.121817",,,
2560,"{u'lat': 44.016521, u'lng': 21.005859}","44.016521,21.005859",,,
2561,"{u'lat': -16.290154, u'lng': -63.58865299999999}","-16.290154,-63.588653",,,
2562,"{u'lat': 34.0838307, u'lng': -84.2946273}","34.0838307,-84.2946273",,,
2563,"{u'lat': 47.6612439, u'lng': -117.4052321}","47.6612439,-117.4052321",,,
2564,"{u'lat': 39.88420869999999, u'lng': -82.9991903}","39.8842087,-82.9991903",,,
2565,"{u'lat': 41.8781136, u'lng': -87.6297982}","41.8781136,-87.6297982",,,
2566,"{u'lat': 35.2335009, u'lng': -80.8344157}","35.2335009,-80.8344157",,,
2567,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2568,"{u'lat': 12.865416, u'lng': -85.207229}","12.865416,-85.207229",,,
2569,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
2570,"{u'lat': 29.204553, u'lng': -82.072577}","29.204553,-82.072577",,,
2571,"{u'lat': 42.2808256, u'lng': -83.7430378}","42.2808256,-83.7430378",,,
2572,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
2573,"{u'lat': 51.410457, u'lng': -0.833861}","51.410457,-0.833861",,,
2574,"{u'lat': -3.8857553, u'lng': -38.7368187}","-3.8857553,-38.7368187",,,
2575,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2576,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2577,"{u'lat': 40.7933949, u'lng': -77.8600012}","40.7933949,-77.8600012",,,
2578,"{u'lat': 25.7616798, u'lng': -80.1917902}","25.7616798,-80.1917902",,,
2579,"{u'lat': 33.7489954, u'lng': -84.3879824}","33.7489954,-84.3879824",,,
2580,"{u'lat': 53.4807593, u'lng': -2.2426305}","53.4807593,-2.2426305",,,
2581,"{u'lat': 42.3600825, u'lng': -71.0588801}","42.3600825,-71.0588801",,,
2582,"{u'lat': 45.5288165, u'lng': -73.5641349}","45.5288165,-73.5641349",,,
2583,"{u'lat': 40.8517746, u'lng': 14.2681244}","40.8517746,14.2681244",,,
2584,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2585,"{u'lat': 45.5288165, u'lng': -73.5641349}","45.5288165,-73.5641349",,,
2586,"{u'lat': 39.0565019, u'lng': -84.5445745}","39.0565019,-84.5445745",,,
2587,"{u'lat': 43.5852069, u'lng': -71.20947989999999}","43.5852069,-71.2094799",,,
2588,"{u'lat': 45.409379, u'lng': -75.637051}","45.409379,-75.637051",,,
2589,"{u'lat': 43.653226, u'lng': -79.3831843}","43.653226,-79.3831843",,,
2590,"{u'lat': 1.373333, u'lng': 32.290275}","1.373333,32.290275",,,
2591,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
2592,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2593,"{u'lat': 51.9851034, u'lng': 5.898729599999999}","51.9851034,5.8987296",,,
2594,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2595,"{u'lat': 28.4135081, u'lng': -81.3728112}","28.4135081,-81.3728112",,,
2596,"{u'lat': 42.0467928, u'lng': -93.8753983}","42.0467928,-93.8753983",,,
2597,"{u'lat': 32.427908, u'lng': 53.688046}","32.427908,53.688046",,,
2598,"{u'lat': 36.7725774, u'lng': -6.3529689}","36.7725774,-6.3529689",,,
2599,"{u'lat': 41.8781136, u'lng': -87.6297982}","41.8781136,-87.6297982",,,
2600,"{u'lat': 40.6781784, u'lng': -73.9441579}","40.6781784,-73.9441579",,,
2601,"{u'lat': 42.953166, u'lng': 2.452656}","42.953166,2.452656",,,
2602,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
2603,"{u'lat': 40.4201165, u'lng': -74.7146817}","40.4201165,-74.7146817",,,
2604,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2605,"{u'lat': -20.1215224, u'lng': -40.3077898}","-20.1215224,-40.3077898",,,
2606,"{u'lat': 31.0835102, u'lng': -97.6597376}","31.0835102,-97.6597376",,,
2607,"{u'lat': 39.074208, u'lng': 21.824312}","39.074208,21.824312",,,
2608,"{u'lat': 46.79417970000001, u'lng': 23.6121492}","46.7941797,23.6121492",,,
2609,"{u'lat': 40.4258686, u'lng': -86.90806549999999}","40.4258686,-86.9080655",,,
2610,"{u'lat': 39.074208, u'lng': 21.824312}","39.074208,21.824312",,,
2611,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
2612,"{u'lat': 33.482444, u'lng': -112.077613}","33.482444,-112.077613",,,
2613,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
2614,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
2615,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
2616,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
2617,"{u'lat': 42.6525793, u'lng': -73.7562317}","42.6525793,-73.7562317",,,
2618,"{u'lat': 32.715738, u'lng': -117.1610838}","32.715738,-117.1610838",,,
2619,"{u'lat': 39.9611755, u'lng': -82.99879419999999}","39.9611755,-82.9987942",,,
2620,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2621,"{u'lat': 38.64126359999999, u'lng': -90.2613413}","38.6412636,-90.2613413",,,
2622,"{u'lat': 32.715738, u'lng': -117.1610838}","32.715738,-117.1610838",,,
2623,"{u'lat': 53.7266683, u'lng': -127.6476205}","53.7266683,-127.6476205",,,
2624,"{u'lat': 41.7508391, u'lng': -88.1535352}","41.7508391,-88.1535352",,,
2625,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2626,"{u'lat': 29.95106579999999, u'lng': -90.0715323}","29.9510658,-90.0715323",,,
2627,"{u'lat': 28.7588833, u'lng': -81.3178446}","28.7588833,-81.3178446",,,
2628,"{u'lat': 44.4267674, u'lng': 26.1025384}","44.4267674,26.1025384",,,
2629,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2630,"{u'lat': 39.0839973, u'lng': -77.1527578}","39.0839973,-77.1527578",,,
2631,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2632,"{u'lat': 33.8358492, u'lng': -118.3406288}","33.8358492,-118.3406288",,,
2633,"{u'lat': 56.130366, u'lng': -106.346771}","56.130366,-106.346771",,,
2634,"{u'lat': 35.667085, u'lng': 139.72939}","35.667085,139.72939",,,
2635,"{u'lat': 50.8503396, u'lng': 4.3517103}","50.8503396,4.3517103",,,
2636,"{u'lat': 47.4776572, u'lng': -0.5923956}","47.4776572,-0.5923956",,,
2637,"{u'lat': 48.379433, u'lng': 31.1655799}","48.379433,31.1655799",,,
2638,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
2639,"{u'lat': 39.7379406, u'lng': -84.18635069999999}","39.7379406,-84.1863507",,,
2640,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2641,"{u'lat': -41.2128811, u'lng': 175.2411958}","-41.2128811,175.2411958",,,
2642,"{u'lat': 43.5901974, u'lng': -70.33449209999999}","43.5901974,-70.3344921",,,
2643,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
2644,"{u'lat': 43.7291825, u'lng': -79.4030832}","43.7291825,-79.4030832",,,
2645,"{u'lat': 38.9086635, u'lng': -77.0433177}","38.9086635,-77.0433177",,,
2646,"{u'lat': 26.0989338, u'lng': -80.1343585}","26.0989338,-80.1343585",,,
2647,"{u'lat': 26.0989338, u'lng': -80.1343585}","26.0989338,-80.1343585",,,
2648,"{u'lat': 39.0283966, u'lng': -84.2177136}","39.0283966,-84.2177136",,,
2649,"{u'lat': 56.130366, u'lng': -106.346771}","56.130366,-106.346771",,,
2650,"{u'lat': 41.3850477, u'lng': 2.1733131}","41.3850477,2.1733131",,,
2651,"{u'lat': 46.5196535, u'lng': 6.6322734}","46.5196535,6.6322734",,,
2652,"{u'lat': 44.948999, u'lng': -93.0914962}","44.948999,-93.0914962",,,
2653,"{u'lat': 53.1423672, u'lng': -7.692053599999999}","53.1423672,-7.6920536",,,
2654,"{u'lat': 35.0456297, u'lng': -85.3096801}","35.0456297,-85.3096801",,,
2655,"{u'lat': 33.3061605, u'lng': -111.8412502}","33.3061605,-111.8412502",,,
2656,"{u'lat': 35.0526641, u'lng': -78.87835849999999}","35.0526641,-78.8783585",,,
2657,"{u'lat': 36.7991576, u'lng': 10.1756002}","36.7991576,10.1756002",,,
2658,"{u'lat': 38.8338816, u'lng': -104.8213634}","38.8338816,-104.8213634",,,
2659,"{u'lat': 35.2270869, u'lng': -80.8431267}","35.2270869,-80.8431267",,,
2660,"{u'lat': 33.7489954, u'lng': -84.3879824}","33.7489954,-84.3879824",,,
2661,"{u'lat': 37.3884304, u'lng': -5.9975577}","37.3884304,-5.9975577",,,
2662,"{u'lat': 51.914722, u'lng': 5.885833}","51.914722,5.885833",,,
2663,"{u'lat': 38.8338816, u'lng': -104.8213634}","38.8338816,-104.8213634",,,
2664,"{u'lat': 38.64126359999999, u'lng': -90.2613413}","38.6412636,-90.2613413",,,
2665,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2666,"{u'lat': 41.0954495, u'lng': -81.5887577}","41.0954495,-81.5887577",,,
2667,"{u'lat': 30.4582829, u'lng': -91.1403196}","30.4582829,-91.1403196",,,
2668,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2669,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2670,"{u'lat': 47.6062095, u'lng': -122.3320708}","47.6062095,-122.3320708",,,
2671,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2672,"{u'lat': 31.221517, u'lng': 121.544379}","31.221517,121.544379",,,
2673,"{u'lat': 33.2089354, u'lng': -87.5660029}","33.2089354,-87.5660029",,,
2674,"{u'lat': 37.09024, u'lng': -95.712891}","37.09024,-95.712891",,,
2675,"{u'lat': 36.1699412, u'lng': -115.1398296}","36.1699412,-115.1398296",,,
2676,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2677,"{u'lat': 39.90419989999999, u'lng': 116.4073963}","39.9041999,116.4073963",,,
2678,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
2679,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2680,"{u'lat': 50.0755381, u'lng': 14.4378005}","50.0755381,14.4378005",,,
2681,"{u'lat': 41.8781136, u'lng': -87.6297982}","41.8781136,-87.6297982",,,
2682,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
2683,"{u'lat': 33.4255104, u'lng': -111.9400054}","33.4255104,-111.9400054",,,
2684,"{u'lat': 37.3860517, u'lng': -122.0838511}","37.3860517,-122.0838511",,,
2685,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2686,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2687,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2688,"{u'lat': 22.543096, u'lng': 114.057865}","22.543096,114.057865",,,
2689,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
2690,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2691,"{u'lat': 39.1031182, u'lng': -84.5120196}","39.1031182,-84.5120196",,,
2692,"{u'lat': 41.8781136, u'lng': -87.6297982}","41.8781136,-87.6297982",,,
2693,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2694,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
2695,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
2696,"{u'lat': 33.4255104, u'lng': -111.9400054}","33.4255104,-111.9400054",,,
2697,"{u'lat': 37.3852183, u'lng': -122.1141298}","37.3852183,-122.1141298",,,
2698,"{u'lat': 52.3702141, u'lng': 4.8951761}","52.3702141,4.8951761",,,
2699,"{u'lat': 20.6991349, u'lng': 77.0478112}","20.6991349,77.0478112",,,
2700,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2701,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
2702,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
2703,"{u'lat': 40.44062479999999, u'lng': -79.9958864}","40.4406248,-79.9958864",,,
2704,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
2705,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2706,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
2707,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
2708,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2709,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2710,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
2711,"{u'lat': 43.2557206, u'lng': -79.8711024}","43.2557206,-79.8711024",,,
2712,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
2713,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
2714,"{u'lat': 36.0726354, u'lng': -79.7919754}","36.0726354,-79.7919754",,,
2715,"{u'lat': 44.948999, u'lng': -93.0914962}","44.948999,-93.0914962",,,
2716,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2717,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2718,"{u'lat': 17.385044, u'lng': 78.486671}","17.385044,78.486671",,,
2719,"{u'lat': 37.3541079, u'lng': -121.9552356}","37.3541079,-121.9552356",,,
2720,"{u'lat': 45.5369442, u'lng': -73.51071309999999}","45.5369442,-73.5107131",,,
2721,"{u'lat': -33.8688197, u'lng': 151.2092955}","-33.8688197,151.2092955",,,
2722,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
2723,"{u'lat': 40.7643843, u'lng': -73.99355489999999}","40.7643843,-73.9935549",,,
